Timestamp,SKU,Location
2025-04-04 19:18:51,WOBF3J00L,R2C69-S-DT1
2025-04-04 19:18:49,EMPTY,R2D69-S-AT3
2025-04-04 19:18:47,WOBF1K00M,R2D69-S-AT2
2025-04-04 19:18:46,WOBF1K00S,R2D69-S-AT1
2025-04-04 19:18:40,WOBF1K0XL,R2D69-S-BT2
2025-04-04 19:18:02,WOBF1K2XL,R2D69-S-BT3
2025-04-04 19:17:54,WOBF1K00L,R2D69-S-BT1
2025-04-04 19:17:51,EMPTY,R2D69-S-CT1
2025-04-04 19:17:48,EMPTY,R2D69-S-CT3
2025-04-04 19:17:47,EMPTY,R2D69-S-CT2
2025-04-04 19:17:46,EMPTY,R2D69-S-DT3
2025-04-04 19:17:44,EMPTY,R2D69-S-DT2
2025-04-04 19:17:43,EMPTY,R2D69-S-DT1
2025-04-04 19:17:40,WOBF1B00S,R2E69-S-AT1
2025-04-04 19:17:39,WOBF1B00M,R2E69-S-AT2
2025-04-04 19:17:37,EMPTY,R2E69-S-AT3
2025-04-04 19:17:34,WOBF1B2XL,R2E69-S-BT3
2025-04-04 19:17:33,WOBF1B0XL,R2E69-S-BT2
2025-04-04 19:17:31,WOBF1B00L,R2E69-S-BT1
2025-04-04 19:17:30,WOBF1Y00S,R2E69-S-CT1
2025-04-04 19:17:28,WOBF1Y00M,R2E69-S-CT2
2025-04-04 19:17:27,EMPTY,R2E69-S-CT3
2025-04-04 19:17:25,WOBF1Y2XL,R2E69-S-DT3
2025-04-04 19:17:24,WOBF1Y0XL,R2E69-S-DT2
2025-04-04 19:17:23,WOBF1Y00L,R2E69-S-DT1
2025-04-04 19:17:20,WOBF5Q00S,R2E67-N-AT1
2025-04-04 19:17:18,WOBF5Q00M,R2E67-N-AT2
2025-04-04 19:17:17,EMPTY,R2E67-N-AT3
2025-04-04 19:17:15,WOBF5Q2XL,R2E67-N-BT3
2025-04-04 19:17:14,WOBF5Q0XL,R2E67-N-BT2
2025-04-04 19:17:12,WOBF5Q00L,R2E67-N-BT1
2025-04-04 19:17:11,WOBF1O00S,R2E67-N-CT1
2025-04-04 19:17:09,WOBF1O00M,R2E67-N-CT2
2025-04-04 19:17:08,EMPTY,R2E67-N-CT3
2025-04-04 19:16:54,WOBF1O2XL,R2E67-N-DT3
2025-04-04 19:16:50,WOBF1O0XL,R2E67-N-DT2
2025-04-04 19:16:42,WOBF1O00L,R2E67-N-DT1
2025-04-04 19:16:35,WOBF2L00S,R2D67-N-AT1
2025-04-04 19:16:34,WOBF2L00M,R2D67-N-AT2
2025-04-04 19:16:32,EMPTY,R2D67-N-AT3
2025-04-04 19:16:30,WOBF2L2XL,R2D67-N-BT3
2025-04-04 19:16:29,WOBF2L0XL,R2D67-N-BT2
2025-04-04 19:16:28,WOBF2L00L,R2D67-N-BT1
2025-04-04 19:16:26,WOBF1P00S,R2D67-N-CT1
2025-04-04 19:16:25,WOBF1P00M,R2D67-N-CT2
2025-04-04 19:16:24,EMPTY,R2D67-N-CT3
2025-04-04 19:16:22,WOBF1P2XL,R2D67-N-DT3
2025-04-04 19:16:16,WOBF1P0XL,R2D67-N-DT2
2025-04-04 19:16:14,WOBF1P00L,R2D67-N-DT1
2025-04-04 19:16:12,WOBF3Y00S,R2C67-N-AT1
2025-04-04 19:16:11,WOBF3Y00M,R2C67-N-AT2
2025-04-04 19:16:09,EMPTY,R2C67-N-AT3
2025-04-04 19:16:08,WOBF3Y2XL,R2C67-N-BT3
2025-04-04 19:16:06,WOBF3Y0XL,R2C67-N-BT2
2025-04-04 19:16:05,WOBF3Y00L,R2C67-N-BT1
2025-04-04 19:16:04,WOBF1N00S,R2C67-N-CT1
2025-04-04 19:16:02,WOBF1N00M,R2C67-N-CT2
2025-04-04 19:16:01,EMPTY,R2C67-N-CT3
2025-04-04 19:15:59,WOBF1N2XL,R2C67-N-DT3
2025-04-04 19:15:55,WOBF1N0XL,R2C67-N-DT2
2025-04-04 19:15:53,WOBF1N00L,R2C67-N-DT1
2025-04-04 19:15:51,WOBF0R00S,R2B67-N-AT1
2025-04-04 19:15:50,WOBF0R00M,R2B67-N-AT2
2025-04-04 19:15:48,EMPTY,R2B67-N-AT3
2025-04-04 19:15:47,WOBF0R2XL,R2B67-N-BT3
2025-04-04 19:15:46,WOBF0R0XL,R2B67-N-BT2
2025-04-04 19:15:45,WOBF0R00L,R2B67-N-BT1
2025-04-04 19:15:43,WOBF7W00S,R2B67-N-CT1
2025-04-04 19:15:42,WOBF7W00M,R2B67-N-CT2
2025-04-04 19:15:40,EMPTY,R2B67-N-CT3
2025-04-04 19:15:39,WOBF7W2XL,R2B67-N-DT3
2025-04-04 19:15:38,WOBF7W0XL,R2B67-N-DT2
2025-04-04 19:15:36,WOBF7W00L,R2B67-N-DT1
2025-04-04 19:15:31,WOBF4W00S,R2B67-S-AT1
2025-04-04 19:15:30,WOBF4W00M,R2B67-S-AT2
2025-04-04 19:15:24,EMPTY,R2B67-S-AT3
2025-04-04 19:15:21,WOBF4W2XL,R2B67-S-BT3
2025-04-04 19:15:19,WOBF4W0XL,R2B67-S-BT2
2025-04-04 19:15:18,WOBF4W00L,R2B67-S-BT1
2025-04-04 19:15:17,WOBF3F00S,R2B67-S-CT1
2025-04-04 19:15:15,WOBF3F00M,R2B67-S-CT2
2025-04-04 19:15:13,EMPTY,R2B67-S-CT3
2025-04-04 19:15:12,WOBF3F2XL,R2B67-S-DT3
2025-04-04 19:15:08,WOBF3F0XL,R2B67-S-DT2
2025-04-04 19:15:07,WOBF3F00L,R2B67-S-DT1
2025-04-04 19:15:04,EMPTY,R2C67-S-AT3
2025-04-04 19:15:02,WOBF5R00M,R2C67-S-AT2
2025-04-04 19:15:01,WOBF5R00S,R2C67-S-AT1
2025-04-04 19:14:59,WOBF5R2XL,R2C67-S-BT3
2025-04-04 19:14:57,WOBF5R0XL,R2C67-S-BT2
2025-04-04 19:14:56,WOBF5R00L,R2C67-S-BT1
2025-04-04 19:14:28,WOBF6W00S,R2D67-S-AT1
2025-04-04 19:14:26,WOBF6W00M,R2D67-S-AT2
2025-04-04 19:14:25,EMPTY,R2D67-S-AT3
2025-04-04 19:14:22,WOBF6W2XL,R2D67-S-BT3
2025-04-04 19:14:21,WOBF6W0XL,R2D67-S-BT2
2025-04-04 19:14:20,WOBF6W00L,R2D67-S-BT1
2025-04-04 19:14:18,WOBF1Y00S,R2D67-S-CT1
2025-04-04 19:14:17,WOBF1Y00M,R2D67-S-CT2
2025-04-04 19:14:16,EMPTY,R2D67-S-CT3
2025-04-04 19:14:15,WOBF1Y2XL,R2D67-S-DT3
2025-04-04 19:14:13,WOBF1Y0XL,R2D67-S-DT2
2025-04-04 19:14:12,WOBF1Y00L,R2D67-S-DT1
2025-04-04 19:14:10,WOBF6R00S,R2E67-S-AT1
2025-04-04 19:14:08,WOBF6R00M,R2E67-S-AT2
2025-04-04 19:14:06,EMPTY,R2E67-S-AT3
2025-04-04 19:14:05,WOBF6R2XL,R2E67-S-BT3
2025-04-04 19:14:03,WOBF6R0XL,R2E67-S-BT2
2025-04-04 19:14:02,WOBF6R00L,R2E67-S-BT1
2025-04-04 19:14:00,WOBF9F00S,R2E67-S-CT1
2025-04-04 19:13:59,WOBF9F00M,R2E67-S-CT2
2025-04-04 19:13:57,EMPTY,R2E67-S-CT3
2025-04-04 19:13:56,WOBF9F2XL,R2E67-S-DT3
2025-04-04 19:13:55,WOBF9F0XL,R2E67-S-DT2
2025-04-04 19:13:53,WOBF9F00L,R2E67-S-DT1
2025-04-04 19:13:44,NLVN4R00S,R2E65-N-AT1
2025-04-04 19:13:42,NLVN4R00M,R2E65-N-AT2
2025-04-04 19:13:40,NLVN4R00L,R2E65-N-AT3
2025-04-04 19:13:39,EMPTY,R2E65-N-BT3
2025-04-04 19:13:38,NLVN4R2XL,R2E65-N-BT2
2025-04-04 19:13:36,NLVN4R0XL,R2E65-N-BT1
2025-04-04 19:13:34,NLVN1F00S,R2E65-N-CT1
2025-04-04 19:13:32,NLVN1F00M,R2E65-N-CT2
2025-04-04 19:13:31,NLVN1F00L,R2E65-N-CT3
2025-04-04 19:13:28,EMPTY,R2E65-N-DT3
2025-04-04 19:13:26,NLVN1F2XL,R2E65-N-DT2
2025-04-04 19:13:25,NLVN1F0XL,R2E65-N-DT1
2025-04-04 19:13:23,NLVN3N00S,R2D65-N-AT1
2025-04-04 19:13:21,NLVN3N00M,R2D65-N-AT2
2025-04-04 19:13:20,NLVN3N00L,R2D65-N-AT3
2025-04-04 19:13:18,EMPTY,R2D65-N-BT3
2025-04-04 19:13:16,NLVN3N2XL,R2D65-N-BT2
2025-04-04 19:13:15,NLVN3N0XL,R2D65-N-BT1
2025-04-04 19:13:13,NLVNR300S,R2D65-N-CT1
2025-04-04 19:13:12,NLVNR300M,R2D65-N-CT2
2025-04-04 19:13:11,NLVNR300L,R2D65-N-CT3
2025-04-04 19:13:09,EMPTY,R2D65-N-DT3
2025-04-04 19:13:08,NLVNR32XL,R2D65-N-DT2
2025-04-04 19:13:06,NLVNR30XL,R2D65-N-DT1
2025-04-04 19:13:04,EMPTY,R2C65-N-AT1
2025-04-04 19:13:01,EMPTY,R2C65-N-AT2
2025-04-04 19:13:00,EMPTY,R2C65-N-AT3
2025-04-04 19:12:58,EMPTY,R2C65-N-BT1
2025-04-04 19:12:56,EMPTY,R2C65-N-BT2
2025-04-04 19:12:55,EMPTY,R2C65-N-BT3
2025-04-04 19:12:54,EMPTY,R2C65-N-CT1
2025-04-04 19:12:52,EMPTY,R2C65-N-CT2
2025-04-04 19:12:51,EMPTY,R2C65-N-CT3
2025-04-04 19:12:50,EMPTY,R2C65-N-DT3
2025-04-04 19:12:48,EMPTY,R2C65-N-DT2
2025-04-04 19:12:47,EMPTY,R2C65-N-DT1
2025-04-04 19:12:43,WOBF9N00S,R2B65-N-AT1
2025-04-04 19:12:41,WOBF9N00M,R2B65-N-AT2
2025-04-04 19:12:40,EMPTY,R2B65-N-AT3
2025-04-04 19:12:38,WOBF9N2XL,R2B65-N-BT3
2025-04-04 19:12:37,WOBF9N0XL,R2B65-N-BT2
2025-04-04 19:12:35,WOBF9N00L,R2B65-N-BT1
2025-04-04 19:12:34,WOBFP500S,R2B65-N-CT1
2025-04-04 19:12:33,WOBFP500M,R2B65-N-CT2
2025-04-04 19:12:31,EMPTY,R2B65-N-CT3
2025-04-04 19:12:28,WOBFP52XL,R2B65-N-DT3
2025-04-04 19:12:27,WOBFP50XL,R2B65-N-DT2
2025-04-04 19:12:25,WOBFP500L,R2B65-N-DT1
2025-04-04 19:12:20,WOBF5K00S,R2B65-S-AT1
2025-04-04 19:12:18,WOBF5K00M,R2B65-S-AT2
2025-04-04 19:12:17,EMPTY,R2B65-S-AT3
2025-04-04 19:12:15,WOBF5K2XL,R2B65-S-BT3
2025-04-04 19:12:14,WOBF5K0XL,R2B65-S-BT2
2025-04-04 19:12:13,WOBF5K00L,R2B65-S-BT1
2025-04-04 19:12:09,WOBFH02XL,R2B65-S-DT3
2025-04-04 19:12:07,WOBFH00XL,R2B65-S-DT2
2025-04-04 19:12:06,WOBFH000L,R2B65-S-DT1
2025-04-04 19:04:53,NLVN0Y00S,R2C65-S-AT1
2025-04-04 19:04:50,NLVN0Y00M,R2C65-S-AT2
2025-04-04 19:04:49,NLVN0Y00L,R2C65-S-AT3
2025-04-04 19:04:47,EMPTY,R2C65-S-BT3
2025-04-04 19:04:45,NLVN0Y2XL,R2C65-S-BT2
2025-04-04 19:04:44,NLVN0Y0XL,R2C65-S-BT1
2025-04-04 19:04:42,NLVNQ900S,R2C65-S-CT1
2025-04-04 19:04:41,NLVNQ900M,R2C65-S-CT2
2025-04-04 19:04:39,NLVNQ900L,R2C65-S-CT3
2025-04-04 19:04:38,EMPTY,R2C65-S-DT3
2025-04-04 19:04:36,NLVNQ92XL,R2C65-S-DT2
2025-04-04 19:04:35,NLVNQ90XL,R2C65-S-DT1
2025-04-04 19:04:32,NLVN2B00S,R2D65-S-AT1
2025-04-04 19:04:31,NLVN2B00M,R2D65-S-AT2
2025-04-04 19:04:29,NLVN2B00L,R2D65-S-AT3
2025-04-04 19:04:27,EMPTY,R2D65-S-BT3
2025-04-04 19:04:26,NLVN2B2XL,R2D65-S-BT2
2025-04-04 19:04:25,NLVN2B0XL,R2D65-S-BT1
2025-04-04 19:04:22,NLVN2W00S,R2D65-S-CT1
2025-04-04 19:04:20,NLVN2W00M,R2D65-S-CT2
2025-04-04 19:04:19,NLVN2W00L,R2D65-S-CT3
2025-04-04 19:04:17,EMPTY,R2D65-S-DT3
2025-04-04 19:04:15,NLVN2W2XL,R2D65-S-DT2
2025-04-04 19:04:13,NLVN2W0XL,R2D65-S-DT1
2025-04-04 19:04:10,NLVN4Q00S,R2E65-S-AT1
2025-04-04 19:04:08,NLVN4Q00M,R2E65-S-AT2
2025-04-04 19:04:06,NLVN4Q00L,R2E65-S-AT3
2025-04-04 19:04:04,EMPTY,R2E65-S-BT3
2025-04-04 19:04:01,NLVN4Q2XL,R2E65-S-BT2
2025-04-04 19:04:00,NLVN4Q0XL,R2E65-S-BT1
2025-04-04 19:03:59,NLVN7D00S,R2E65-S-CT1
2025-04-04 19:03:57,NLVN7D00M,R2E65-S-CT2
2025-04-04 19:03:56,NLVN7D00L,R2E65-S-CT3
2025-04-04 19:03:54,EMPTY,R2E65-S-DT3
2025-04-04 19:03:53,NLVN7D2XL,R2E65-S-DT2
2025-04-04 19:03:51,NLVN7D0XL,R2E65-S-DT1
2025-04-04 19:03:46,UCWT1Q00S,R2E63-N-AT1
2025-04-04 19:03:44,UCWT1Q00M,R2E63-N-AT2
2025-04-04 19:03:43,UCWT1Q0XS,R2E63-N-AT3
2025-04-04 19:03:40,UCWT1Q2XL,R2E63-N-BT3
2025-04-04 19:03:39,UCWT1Q0XL,R2E63-N-BT2
2025-04-04 19:03:37,UCWT1Q00L,R2E63-N-BT1
2025-04-04 19:03:35,UCWT1N00S,R2E63-N-CT1
2025-04-04 19:03:33,UCWT1N00M,R2E63-N-CT2
2025-04-04 19:03:32,UCWT1N0XS,R2E63-N-CT3
2025-04-04 19:03:30,UCWT1N2XL,R2E63-N-DT3
2025-04-04 19:03:29,UCWT1N0XL,R2E63-N-DT2
2025-04-04 19:03:27,UCWT1N00L,R2E63-N-DT1
2025-04-04 19:03:22,UCWT1W00S,R2D63-N-AT1
2025-04-04 19:03:21,UCWT1W00M,R2D63-N-AT2
2025-04-04 19:03:19,UCWT1W0XS,R2D63-N-AT3
2025-04-04 19:03:17,UCWT1W2XL,R2D63-N-BT3
2025-04-04 19:03:16,UCWT1W0XL,R2D63-N-BT2
2025-04-04 19:03:15,UCWT1W00L,R2D63-N-BT1
2025-04-04 19:03:13,UCWT1B00S,R2D63-N-CT1
2025-04-04 19:03:11,UCWT1B00M,R2D63-N-CT2
2025-04-04 19:03:10,UCWT1B0XS,R2D63-N-CT3
2025-04-04 19:03:08,UCWT1B2XL,R2D63-N-DT3
2025-04-04 19:03:07,UCWT1B0XL,R2D63-N-DT2
2025-04-04 19:02:59,UCWT1B00L,R2D63-N-DT1
2025-04-04 19:02:56,WHBT6Y00S,R2C63-N-AT1
2025-04-04 19:02:55,WHBT6Y00M,R2C63-N-AT2
2025-04-04 19:02:53,WHBT6Y00L,R2C63-N-AT3
2025-04-04 19:02:52,EMPTY,R2C63-N-BT3
2025-04-04 19:02:50,WHBT6Y2XL,R2C63-N-BT2
2025-04-04 19:02:49,WHBT6Y0XL,R2C63-N-BT1
2025-04-04 19:02:47,WHBTJ500S,R2C63-N-CT1
2025-04-04 19:02:46,WHBTJ500M,R2C63-N-CT2
2025-04-04 19:02:44,WHBTJ500L,R2C63-N-CT3
2025-04-04 19:02:43,EMPTY,R2C63-N-DT3
2025-04-04 19:02:41,WHBTJ52XL,R2C63-N-DT2
2025-04-04 19:02:40,WHBTJ50XL,R2C63-N-DT1
2025-04-04 19:02:31,WHBTC300S,R2B63-N-AT1
2025-04-04 19:02:29,WHBTC300M,R2B63-N-AT2
2025-04-04 19:02:28,WHBTC300L,R2B63-N-AT3
2025-04-04 19:02:25,EMPTY,R2B63-N-BT3
2025-04-04 19:02:21,WHBTC32XL,R2B63-N-BT2
2025-04-04 19:02:20,WHBTC30XL,R2B63-N-BT1
2025-04-04 19:02:18,WHBT0X00S,R2B63-N-CT1
2025-04-04 19:02:17,WHBT0X00M,R2B63-N-CT2
2025-04-04 19:02:15,WHBT0X00L,R2B63-N-CT3
2025-04-04 19:02:14,EMPTY,R2B63-N-DT3
2025-04-04 19:02:12,WHBT0X2XL,R2B63-N-DT2
2025-04-04 19:02:06,WHBT0X0XL,R2B63-N-DT1
2025-04-04 19:01:55,WHBTK300S,R2B63-S-AT1
2025-04-04 19:01:53,WHBTK300M,R2B63-S-AT2
2025-04-04 19:01:51,WHBTK300L,R2B63-S-AT3
2025-04-04 19:01:49,EMPTY,R2B63-S-BT3
2025-04-04 19:01:48,WHBTK32XL,R2B63-S-BT2
2025-04-04 19:01:46,WHBTK30XL,R2B63-S-BT1
2025-04-04 19:01:45,WHBTUC00S,R2B63-S-CT1
2025-04-04 19:01:43,WHBTUC00M,R2B63-S-CT2
2025-04-04 19:01:41,WHBTUC00L,R2B63-S-CT3
2025-04-04 19:01:40,EMPTY,R2B63-S-DT3
2025-04-04 19:01:38,WHBTUC2XL,R2B63-S-DT2
2025-04-04 19:01:33,WHBTUC0XL,R2B63-S-DT1
2025-04-04 19:01:30,WHBT1B00S,R2C63-S-AT1
2025-04-04 19:01:28,WHBT1B00M,R2C63-S-AT2
2025-04-04 19:01:27,WHBT1B00L,R2C63-S-AT3
2025-04-04 19:01:23,EMPTY,R2C63-S-BT3
2025-04-04 19:01:22,WHBT1B2XL,R2C63-S-BT2
2025-04-04 19:01:21,WHBT1B0XL,R2C63-S-BT1
2025-04-04 19:01:07,UCWT4N00S,R2D63-S-AT1
2025-04-04 19:01:06,UCWT4N00M,R2D63-S-AT2
2025-04-04 19:01:04,UCWT4N0XS,R2D63-S-AT3
2025-04-04 19:01:02,UCWT4N2XL,R2D63-S-BT3
2025-04-04 19:01:00,UCWT4N0XL,R2D63-S-BT2
2025-04-04 19:00:59,UCWT4N00L,R2D63-S-BT1
2025-04-04 19:00:58,UCWT2K00S,R2D63-S-CT1
2025-04-04 19:00:56,UCWT2K00M,R2D63-S-CT2
2025-04-04 19:00:55,UCWT2K0XS,R2D63-S-CT3
2025-04-04 19:00:53,UCWT2K2XL,R2D63-S-DT3
2025-04-04 19:00:52,UCWT2K0XL,R2D63-S-DT2
2025-04-04 19:00:50,UCWT2K00L,R2D63-S-DT1
2025-04-04 19:00:45,UCWT7C00S,R2E63-S-AT1
2025-04-04 19:00:43,UCWT7C00M,R2E63-S-AT2
2025-04-04 19:00:41,UCWT7C0XS,R2E63-S-AT3
2025-04-04 19:00:39,UCWT7C2XL,R2E63-S-BT3
2025-04-04 19:00:37,UCWT7C0XL,R2E63-S-BT2
2025-04-04 19:00:36,UCWT7C00L,R2E63-S-BT1
2025-04-04 19:00:34,UCWT4H00S,R2E63-S-CT1
2025-04-04 19:00:32,UCWT4H00M,R2E63-S-CT2
2025-04-04 19:00:31,UCWT4H0XS,R2E63-S-CT3
2025-04-04 19:00:26,UCWT4H2XL,R2E63-S-DT3
2025-04-04 19:00:25,UCWT4H0XL,R2E63-S-DT2
2025-04-04 19:00:22,UCWT4H00L,R2E63-S-DT1
2025-04-04 19:00:16,ALLS4Y00M,R2E61-N-AD2
2025-04-04 19:00:15,ALLS4Y00S,R2E61-N-AD1
2025-04-04 19:00:13,ALLS4Y00L,R2E61-N-BD1
2025-04-04 19:00:11,ALLS4Y0XL,R2E61-N-BD2
2025-04-04 19:00:08,ALLS1O00M,R2E61-N-CD2
2025-04-04 19:00:03,ALLS1O00S,R2E61-N-CD1
2025-04-04 18:59:58,ALLS1O0XL,R2E61-N-DD2
2025-04-04 18:59:56,ALLS1O00L,R2E61-N-DD1
2025-04-04 18:59:54,EMPTY,R2D61-N-AT1
2025-04-04 18:59:52,EMPTY,R2D61-N-AT2
2025-04-04 18:59:48,UCWT8P3XL,R2D61-N-AT3
2025-04-04 18:59:40,UCWT5P3XL,R2D61-N-BT2
2025-04-04 18:59:38,UCWT3G3XL,R2D61-N-BT1
2025-04-04 18:59:37,UCWT7C3XL,R2D61-N-CT1
2025-04-04 18:59:35,UCWT1N3XL,R2D61-N-CT2
2025-04-04 18:59:33,UCWT1Q3XL,R2D61-N-CT3
2025-04-04 18:59:31,UCWT4H3XL,R2D61-N-DT3
2025-04-04 18:59:30,UCWT2K3XL,R2D61-N-DT2
2025-04-04 18:59:27,UCWT4N3XL,R2D61-N-DT1
2025-04-04 18:59:23,EMPTY,R2C61-N-AT3
2025-04-04 18:59:22,EMPTY,R2C61-N-AT2
2025-04-04 18:59:21,EMPTY,R2C61-N-AT1
2025-04-04 18:59:15,EMPTY,R2C61-N-BT1
2025-04-04 18:59:13,EMPTY,R2C61-N-BT2
2025-04-04 18:59:12,EMPTY,R2C61-N-BT3
2025-04-04 18:59:10,EMPTY,R2C61-N-CT3
2025-04-04 18:59:09,EMPTY,R2C61-N-CT2
2025-04-04 18:59:08,EMPTY,R2C61-N-CT1
2025-04-04 18:59:04,EMPTY,R2C61-N-DT3
2025-04-04 18:59:03,EMPTY,R2C61-N-DT2
2025-04-04 18:59:02,EMPTY,R2C61-N-DT1
2025-04-04 18:58:58,UCWT5P00S,R2B61-N-AT1
2025-04-04 18:58:56,UCWT5P00M,R2B61-N-AT2
2025-04-04 18:58:55,UCWT5P0XS,R2B61-N-AT3
2025-04-04 18:58:53,UCWT5P2XL,R2B61-N-BT3
2025-04-04 18:58:51,UCWT5P0XL,R2B61-N-BT2
2025-04-04 18:58:50,UCWT5P00L,R2B61-N-BT1
2025-04-04 18:58:29,UCWT3D0XS,R2B61-S-CT3
2025-04-04 18:58:27,UCWT3D00M,R2B61-S-CT2
2025-04-04 18:58:26,UCWT3D00S,R2B61-S-CT1
2025-04-04 18:58:24,UCWT3D2XL,R2B61-S-DT3
2025-04-04 18:58:22,UCWT3D0XL,R2B61-S-DT2
2025-04-04 18:58:21,UCWT3D00L,R2B61-S-DT1
2025-04-04 18:58:16,UCWT8P0XS,R2C61-S-AT3
2025-04-04 18:58:14,UCWT8P00M,R2C61-S-AT2
2025-04-04 18:58:13,UCWT8P00S,R2C61-S-AT1
2025-04-04 18:58:11,UCWT8P00L,R2C61-S-BT1
2025-04-04 18:58:09,UCWT8P0XL,R2C61-S-BT2
2025-04-04 18:58:08,UCWT8P2XL,R2C61-S-BT3
2025-04-04 18:58:06,UCWT3G0XS,R2C61-S-CT3
2025-04-04 18:58:05,UCWT3G00M,R2C61-S-CT2
2025-04-04 18:58:03,UCWT3G00S,R2C61-S-CT1
2025-04-04 18:58:01,UCWT3G2XL,R2C61-S-DT3
2025-04-04 18:58:00,UCWT3G0XL,R2C61-S-DT2
2025-04-04 18:57:59,UCWT3G00L,R2C61-S-DT1
2025-04-04 18:57:55,UCWT1R00S,R2D61-S-AT1
2025-04-04 18:57:53,UCWT1R00M,R2D61-S-AT2
2025-04-04 18:57:51,UCWT1R0XS,R2D61-S-AT3
2025-04-04 18:57:50,UCWT1R2XL,R2D61-S-BT3
2025-04-04 18:57:48,UCWT1R0XL,R2D61-S-BT2
2025-04-04 18:57:47,UCWT1R00L,R2D61-S-BT1
2025-04-04 18:57:45,UCWT1B3XL,R2D61-S-CT3
2025-04-04 18:57:44,UCWT1W3XL,R2D61-S-CT2
2025-04-04 18:57:42,UCWT1R3XL,R2D61-S-CT1
2025-04-04 18:57:40,UCWT4H3XL,R2D61-S-DT3
2025-04-04 18:57:37,UCWT3D3XL,R2D61-S-DT2
